VariableName,parentDepMgmt,dep,Dependency,DependencyManagement DefaultModelInheritanceAssembler parent getDependencyManagement setDependencyManagement dependencyManagement assembleDependencyManagementInheritance
VariableName,d,d,directory,String MavenProject getBuild getOutputDirectory getCompileClasspathElements
VariableName,n,n,node,MetadataTreeNode MetadataGraph i kids processTreeNodes node processTreeNodes
VariableName,g0,g,goal,String CanonicalProjectBuilderTest get getGoals execution testProjectBuilder
VariableName,distMgmt,dist,distribution,DistributionManagement DefaultArtifactDescriptorReader relocation getDistributionManagement model getRelocation
VariableName,parentConfigStr,str,string,String ModelUtilsTest parentConfig testShouldMergePluginConfigurationSubItemsWithMergeAttributeSet
VariableName,sb,sb,string builder,StringBuilder AbstractArtifactResolutionException StringBuilder constructMessageBase
VariableName,pWriter,p,print,PrintWriter SystemStreamLog PrintWriter sWriter error
VariableName,p4,p,project,MavenProject ProjectInheritanceTest getProject projectFile testProjectInheritance
VariableName,res2,res,Restriction,Restriction VersionRange next upper lowerInclusive comparison i2 comparison lower upperInclusive intersection
MethodName,getUrl,url,uniform resource locator,consider the URL instead of the id as this most closely relates to the contents in the repo;String ArtifactRepository msg original effectiveRepository url builder original url repo createArtifactRepository createArtifactRepository url url
VariableName,rr2,rr,repository,ArtifactRepository DefaultMavenMetadataCacheTest repositorySystem createDefaultRemoteRepository k2 testCacheKey
VariableName,desc,desc,descriptor,changes above not being propagated to the map;MojoDescriptor PluginDescriptor getMojo
FieldName,dateTimeFormatStr,str,string,String SimpleLoggerConfiguration DATE_TIME_FORMAT_KEY DATE_TIME_FORMAT_STR_DEFAULT SimpleLogger dateFormatter getStringProperty
ParameterName,config,config,configuration,ProjectBuilderConfiguration serializedModel interpolate config interpolate setExecutionProperties props
VariableName,tms,tms,transformations,List TransformationManagerTest tm getArtifactTransformations testTransformationManager
MethodName,getOptionsAsHtml,html,hyper text markup language,String CLIManagerDocumentationTest
ClassName,URI,uri,uniform resource identifier,an ordinary relative path align with base dir Returns location of the POM never code null code an ordinary relative path align with project directory;
VariableName,a1n,n,node,ResolutionNode FarthestConflictResolverTest createResolutionNode a1 assertResolveConflict actualNode1 testDepth
VariableName,fmt,fmt,format,DateFormat Versioning SimpleDateFormat setLastUpdated lastUpdated setLastUpdatedTimestamp
ParameterName,nlg,nlg,node list generator,PreorderNodeListGenerator artifacts toMavenArtifacts nlg nlg
VariableName,p,p,profile,Profile DefaultMavenExecutionRequestPopulatorTest Profile addProfile addActiveProfile profile string testPluginRepositoryInjection
MethodName,testOptionsAsHtml,html,hyper text markup language,void CLIManagerDocumentationTest
VariableName,rs,rs,report set,Xpp3Dom DefaultReportingConverter convert reportSet convert
VariableName,v1,v,version,ArtifactVersion DefaultGraphConflictResolutionPolicy getVersion DefaultArtifactVersion e1 apply
ClassName,UrlSourceTest,url,uniform resource locator,testUrlSource testGetLocation testGetInputStream
VariableName,tc2,tc,tool chain,DefaultToolchain DefaultToolchainTest DefaultJavaToolChain jdksExtra getToolchains get equals obj testEquals
ParameterName,parentUrl,url,uniform resource locator,String url appendPath parentUrl
VariableName,p3,p,project,MavenProject ProjectInheritanceTest getProject projectFile testProjectInheritance
ParameterName,cls,cls,class,Class<?> fields isQualifiedForInterpolation traverseObjectWithParents cls cls traverseObjectWithParents obj getSuperclass cls getClass
MethodName,getMDCAdapterClassStr,str,string,String StaticMDCBinder
VariableName,importMgmt,mgmt,management,DependencyManagement DefaultModelBuilder artifactId groupId getModelCache request version getCache importModel IMPORT DependencyManagement ModelCacheTag getDependencyManagement importDependencyManagement
VariableName,tgt,tgt,target,List<String> MavenModelMerger excludes getFilters target merged mergeBuildBase_Filters
MethodName,init,init,initializes,Initializes the spy param context The event spy context never code null;void EventSpy context
VariableName,childDistMgmt,dist,distribution,DistributionManagement DefaultModelInheritanceAssembler child getDistributionManagement DistributionManagement setDistributionManagement distributionManagement assembleDistributionInheritance
VariableName,plexusConfig,config,configuration,PlexusConfiguration DefaultBeanConfigurator Xpp3Dom plexusConfig getChild XmlPlexusConfiguration request PlexusConfiguration configuration getConfigurationElement configureBean
VariableName,cleanedSz,sz,size,int CleanArgument cleaned cleanArgs size cleanArgs
VariableName,mpcr,mpcr,model problem collector request,ModelProblemCollectorRequest DefaultModelBuilder setException Severity interpolatedModel Version getParent getVersion ModelProblemCollectorRequest ERROR e setMessage BASE add req interpolateModel
VariableName,resIt,res,resource,Iterator<Resource> AbstractModelInterpolatorTest iterator outResources testShouldInterpolateSourceDirectoryReferencedFromResourceDirectoryCorrectly
VariableName,i2,i,iterator,Iterator<Restriction> VersionRange iterator res2 r2 intersection
VariableName,p,p,Properties,Properties StringSearchModelInterpolatorTest config Properties createModelBuildingRequest p testInterpolateObjectWithStringListField
VariableName,p,p,proxy,Proxy MavenRepositorySystem Proxy getProxy
VariableName,namespaceURI,uri,uniform resource identifier,String Xpp3DomNodeIterator nodeNameTest getNamespaceURI testNode
VariableName,hexStr,str,string,String MavenArtifactRepository decoded substring pos ch decode
VariableName,tg,tg,thread group,we want to see all top level thread groups;ThreadGroup DefaultArtifactResolverTest currentThread tgList Thread ts getParent aTgList getThreadGroup tg testMNG4738
MethodName,testExternalURL,url,uniform resource locator,void MirrorProcessorTest
VariableName,fos,fos,File Output Stream,FileOutputStream SimpleLoggerConfiguration printStream logFile FileOutputStream computeOutputChoice
ParameterName,depMgmtInjector,mgmt,management,DependencyManagementInjector dependencyManagementInjector setDependencyManagementInjector newDependencyManagementInjector
FieldName,LOGGER_FACTORY_CLASS_STR,str,string,String StaticLoggerBinder MavenSimpleLoggerFactory getName
VariableName,ssi,ssi,string search interpolator,StringSearchInterpolator DefaultModelBuilder StringSearchInterpolator interpolated interpolateModel
VariableName,p2,p,project,MavenProject ProjectInheritanceTest getProject projectFile testProjectInheritance
VariableName,pMgmt,mgmt,management,PluginManagement ProjectSorterTest PluginManagement setPluginManagement pluginManagement testShouldNotFailWhenManagedPluginDepReferencesCurrentProject
VariableName,providesIter,iter,iterator,Iterator<Entry<String_RequirementMatcher>> DefaultToolchain iterator provideEntry entrySet provides toString
VariableName,sv,sv,Snapshot Version,SnapshotVersion DefaultVersionResolver key getKey merge classifier timestamp extension version merge
VariableName,v2,v,version,ArtifactVersion DefaultArtifactVersionTest newArtifactVersion testHashCode
VariableName,executionIdx,idx,index,int MojoDescriptorCreator indexOf goal getMojoDescriptor
VariableName,sdf,sdf,simple date format,SimpleDateFormat CLIReportingUtils SimpleDateFormat formatTimestamp
ClassName,VersionInfo,info,information,isOutdated VersionInfo repository timestamp version
VariableName,pd,pd,plugin descriptor,PluginDescriptor MojoDescriptor getPluginDescriptor result hashCode
MethodName,setDownloadUrl,url,uniform resource locator,void AttachedArtifact downloadUrl
VariableName,rDeps,r,result,List<Dependency> AbstractModelInterpolatorTest getDependencies result testShouldInterpolateUnprefixedBasedirExpression
ParameterName,c,c,component,PlexusConfiguration directInvocationOnly dependencyCollection since inheritedByDefault requiresOnline phase dependencyResolution executeLifecycle executePhase executeMojo requirements langConfig requiresProject configuratorConfig composerConfig threadSafe requiresReports deprecated aggregator mojoConfig parameterConfigurations setGoal goal buildComponentDescriptor component
ParameterName,dep2,dep,dependency,check ut simple artifact dependencies;Dependency depArtifact checkUtSimpleArtifactDependencies get get getDependency deps nodes
ParameterName,repo,repo,repository,Repository url snapshots id releases buildArtifactRepositoryPolicy policy buildArtifactRepository r r fromSettingsRepository repo
VariableName,d,d,dialog,ConfirmationDialog PdfsamApp initDialogsOwner
VariableName,m,m,move,MoveType SelectionChangedEventTest canMove type clearCantMove
VariableName,d,d,directory,PDDocument BulkRotateTaskTest testMultipleInputOneDoesntContainRange
VariableName,retVal,ret,return,boolean CircularObservableList index addAll c wrapped addAll
VariableName,o,o,observable,Observable BookmarksLevelComboBox BookmarksLevelComboBox
VariableName,d,d,data,SelectionTableRowData SelectionTable onClear
ParameterName,eq2,eq,equal,Test that the equals and hashCode implementations respect the general rules being reflexive transitive and symmetric param T param eq equal instance param eq equal instance param eq equal instance param diff not equal instance symmetric transitive;T testEqualsAndHashCodes
MethodName,isSavePwdInWorkspaceFile,pwd,password,return true if documents password should be saved when saving a workspace;boolean UserContext savePwdInWorkspace
ClassName,UIServiceConfig,config,configuration,workspaces recentWorkspaces stage author Andrea Vacondio;
ClassName,AppContextMenu,app,application,ContextMenu AppContextMenu Context menu showing app functionalities This is supposed to be activated by the menu button author Andrea Vacondio;
ClassName,PdfVersionConstrainedCheckBoxTest,pdf,portable document format,GuiTest removeConstraintOnDeselect addConstraintOnSelect getRootNode MODULE clearStudio author Andrea Vacondio;
ClassName,BasePdfVersionEventListener<RemovePdfVersionConstraintEvent>,pdf,portable document format,
FieldName,DIR_INSTANCE,dir,directory,RememberingLatestDirectoryChooserWrapper FileChoosers RememberingLatestDirectoryChooserWrapper
VariableName,p,p,point,Point2D HelpUtils getMaxX localToScreen getLayoutBounds icon getMaxY helpIcon
VariableName,std,std,standard,JSON DefaultStageServiceTest PreferencesUsageDataStoreTest DefaultNewsService DefaultPremiumModulesService DefaultStageService DefaultUpdateService PreferencesUsageDataStore JsonWorkspaceService usage usage2 usage data storedStatus save getLatestNews loadWorkspace incrementUsageFor getLatestStatus getPremiumModules getLatestVersion multipleIncrementUsageFor save saveWorkspace incrementUsageFor getUsages
FieldName,prefs,prefs,preferences,Preferences DefaultUserContext userRoot node Preferences
ClassName,StylesConfig,config,configuration,StylesConfig styles styles LOG Styles configuration for the application author Andrea Vacondio;
MethodName,PdfVersionFilter,pdf,portable document format,PdfVersionFilter
ClassName,OverwriteDialogControllerUITest,ui,user interface,GuiTest cancelOnFileExists cancelOnNotEmptyDir overwriteOnFileExists getRootNode overwriteOnNotEmptyDir setUp folder clearEventStudio author Andrea Vacondio;
ClassName,XPathFactory,x,extensible,
ClassName,AddPdfVersionConstraintEventTest,pdf,portable document format,nullArg author Andrea Vacondio;
MethodName,invalidCssNotApplied,css,cascading style sheets,void ValidableTextFieldTest
FieldName,jsonSource,json,javascript object notation,Object DefaultUpdateService jsonSource
ClassName,PdfSource<>,pdf,portable document format,
MethodName,blankArg,arg,argument,void RequireUtilsTest
ClassName,TaskExecutionServiceConfig,config,configuration,executionService author Andrea Vacondio;
ClassName,PdfsamApp,app,application,Application initInjector startLogAppender requestPremiumModulesDescriptionIfRequired saveWorkspaceIfRequired initSejda initOpenButtons initDialogsOwner initScene initActiveModule closeSplash requestLatestNewsIfRequired requestCheckForUpdateIfRequired stop initWindowsStatusController cleanIfRequired loadWorkspaceIfRequired init getOpenCmd start cleanUserContextIfNeeded openUrl LOG STOPWATCH primaryStage injector userContext clean broadcaster rawParameters PDFsam application author Andrea Vacondio;
VariableName,u,u,usage,ModuleUsage StatefulPreferencesUsageService getMostUsed
VariableName,ret,ret,request,PdfDocumentDescriptor SelectionTableTest newDescriptorNoPassword file PdfDocumentDescriptor add e populate
VariableName,s,s,selection,SelectionTableRowData RotateSelectionPane apply
MethodName,toPdfSource,pdf,portable document format,void PdfDocumentDescriptorTest
VariableName,url,url,uniform resource locator,String ModulesDashboardTile helpButton urlButton url ModulesDashboardTile
MethodName,invalidNoMaxBookmarksSet,max,maximum,void BookmarksLevelComboBoxTest
VariableName,c,c,change,Change<> SelectionTable selected SelectionTable
VariableName,m,m,module,Module OpenWithDialog current loadEvent activeteModule id initFor
VariableName,i,i,integer,Integer moveDown row move
VariableName,ov,ov,observable value,ObservableValue<? extends Boolean> PreferenceCheckBox PreferenceCheckBox
VariableName,p,p,page,PDPage BulkRotateTaskTest testExecuteEncrypted
MethodName,getOpenCmd,cmd,command,String PdfsamApp url
MethodName,doSetInitialDir,dir,directory,void BaseRememberingLatestChooser event
MethodName,getPdfVersion,pdf,portable document format,PdfVersion BasePdfVersionEvent addFilter setVersion removeFilter version version version
VariableName,openUrlListener,url,uniform resource locator,TODO understand why if put in the same class it fails;Listener<OpenUrlRequest> ModulesDashboardTileTest2 Listener mock supportVideoClick
VariableName,n,n,node,Node QuickbarDashboardButtonsPaneTest select
ClassName,Point2D,d,display,
VariableName,workigDirPane,dir,directory,HBox PreferenceWorkspacePane workingDirectory helpIcon HBox i18n i18n PreferenceWorkspacePane
ParameterName,soundURI,uri,uniform resource identifier,String playSound okSoundURI errorSoundURI
ClassName,PositiveIntRangeStringValidator,int,integer,PositiveIntegerStringValidator Validator<String> isValid PositiveIntRangeStringValidator lower upper Validates that the input string is a valid positive integer in the given range author Andrea Vacondio;
ClassName,ShowPdfDescriptorRequest,pdf,portable document format,getDescriptor ShowPdfDescriptorRequest descriptor Request to display to the user the given document descriptor author Andrea Vacondio;
ClassName,PdfMergeInput,pdf,portable document format,
MethodName,maxMemory,max,maximum,long memory i18n value
FieldName,anim,anim,animations,Timeline NewsButton Animations shake
ClassName,InfoPane,info,information,TabPane InfoPane Panel showing a pdf document information like author creator etc author Andrea Vacondio;
MethodName,singleArg,arg,argument,void OpenWithDialogTest
VariableName,s,s,status,PdfDescriptorLoadingStatus LoadingColumnTest getTextValue item getTextValue
VariableName,v,v,version,PdfVersion PdfVersionCombo PdfVersionCombo
FieldName,victimNoPwd,pwd,password,PdfDocumentDescriptor PdfDocumentDescriptorTest newDescriptorNoPassword file PdfDocumentDescriptor
ParameterName,req,req,request,ShowNewsPanelRequest onShowNewsPanel
VariableName,retVal,val,value,boolean CircularObservableList index addAll c wrapped addAll
VariableName,mega,mega,megabyte,SizeUnitRadio SplitOptionsPaneTest MEGABYTE SizeUnit find symbol restoreState
VariableName,r,r,row,TableRow<SelectionTableRowData> SelectionTable toDrop initDragAndDrop
VariableName,npe,npe,null pointer exception,NullPointerException PdfsamApp openUrl
MethodName,supportURL,url,uniform resource locator,ModuleDescriptorBuilder ModuleDescriptorBuilder descriptor victim descriptor descriptor descriptor descriptor descriptor descriptor descriptor supportURL
FieldName,tmpFolder,tmp,temporary,TemporaryFolder SingleSelectionPaneTest TemporaryFolder input input
VariableName,diff,diff,difference,LocaleKeyValueItem LocaleKeyValueItemTest CHINA LocaleKeyValueItem Locale equalsAndHashCodes
ClassName,UpdateServiceConfig,config,configuration,news author Andrea Vacondio;
ClassName,UpToInfoFilter,info,information,AbstractMatcherFilter<LoggingEvent> decide Logback filter to filter out WARN and above level logging events author Andrea Vacondio;
ClassName,PdfVersionCombo,pdf,portable document format,ModuleOwned ResettableView ComboBox<PdfVersionComboItem> onChangedSelectedPdfVersion PdfVersionCombo resetView enableSameAsSourceItem onRemovePdfVersionConstraint setFilteredItems onAddPdfVersionConstraint getOwnerModule versionsFilter sameAsSource ownerModule unfilteredItems Combo box to let the user select the pdf version of the generated output documents author Andrea Vacondio;
VariableName,l,l,labeled,Labeled SummaryTabTest initListener
ParameterName,c,c,collection,Collection<PdfDocumentDescriptor> addAll
ClassName,MultiplePdfSourceMultipleOutputParametersBuilder<ExtractPagesParameters>,pdf,portable document format,ExtractParametersBuilder Builder for link ExtractPagesParameters author Andrea Vacondio;
FieldName,cearEventStudio,cear,clear,ClearEventStudioRule RunButtonTest ClearEventStudioRule
VariableName,b,b,button,ModuleButton QuickbarModuleButtonsPane QuickbarModuleButtonsPane
ClassName,PdfVersion,pdf,portable document format,
VariableName,BASIC_ISO_DATE,iso,International Organization for Standardization,DateTimeFormatter NewsData date setDate
FieldName,initJavaFxThread,init,initialize,InitializeJavaFxThreadRule SAMBoxPdfLoadServiceTest InitializeJavaFxThreadRule
MethodName,pwdSentOnButtonPressed,pwd,password,void PasswordFieldPopupTest
VariableName,r,r,rotation,Rotation RotateOptionsPane restoreStateFrom
ParameterName,dest,dest,destination,param dest return true if the link PdfDescriptorLoadingStatus can move to the given destination status;PdfDescriptorLoadingStatus canMoveTo dest
VariableName,f,f,file,File SelectionTable matches filename onDragDropped
VariableName,oldVal,val,value,ValidationState PreferenceIntTextField PreferenceIntTextField
MethodName,applyRegexp,regexp,regular expression,void SplitOptionsPaneTest
VariableName,workspaceDirPane,dir,directory,HBox PreferenceWorkspacePane workspace helpIcon HBox i18n i18n PreferenceWorkspacePane
ClassName,BrowsableFileFieldUITest,ui,user interface,GuiTest getRootNode invalidBlank validBlank clearStudio author Andrea Vacondio;
VariableName,workigDirPane,workig,working,HBox PreferenceWorkspacePane workingDirectory helpIcon HBox i18n i18n PreferenceWorkspacePane
FieldName,tocPolicy,toc,table of content,ToCPolicy MergeParametersBuilder ToCPolicy NONE tocPolicy
MethodName,testCsv,csv,Comma Separated Values,void FileFilterTypeTest
ClassName,BrowsablePdfOutputFieldTest,pdf,portable document format,invalid valid folder fxThread builder onError author Andrea Vacondio;
FieldName,PDFSAM_DISABLE_UI_RESTORE,ui,user interface,String WindowStatusController
MethodName,emptySysProperty,sys,systems,void EnhancedClassloaderProviderTest
VariableName,ipe,ipe,invalid path exception,InvalidPathException isValid
ParameterName,pref,pref,preference,Sets an link Integer preference param pref param value;IntUserPreference setIntegerPreference any preference THUMBNAILS_SIZE
MethodName,updatesUrl,url,uniform resource locator,Object PdfsamCommunityConfig pdfsam
MethodName,css,css,cascading style sheets,return an array of css classes;String[] urlButton style
MethodName,toPdfFileSource,pdf,portable document format,PdfFileSource PdfDocumentDescriptor source input addInput source
VariableName,n,n,news,NewsData LatestNewsController fetchLatestNews
ParameterName,savePwdInWorkspace,pwd,password,PreferenceCheckBox PreferenceWorkspacePane
MethodName,setUrl,url,uniform resource locator,void PremiumModule url
FieldName,initFx,init,initialize,InitializeAndApplyJavaFxThreadRule StylesConfigTest InitializeAndApplyJavaFxThreadRule
MethodName,testNullParams,params,parameters,void TaskExecutionRequestEventTest
MethodName,encWithPwd,pwd,password,void SAMBoxPdfLoadServiceTest
MethodName,testPdf,pdf,portable document format,void FileFilterTypeTest
MethodName,styledUrlButton,url,uniform resource locator,factory methods to create an url button with default link Style BUTTON style param text optional button text param url param icon optional icon return;UrlButton UrlButton content content content button content icon url text
FieldName,lowPrio,prio,priority,LowPriorityTestModule QuickbarModuleButtonsProviderTest LowPriorityTestModule modules
MethodName,getMaxY,max,maximum,double p
MethodName,setMaxPages,max,maximum,void SplitOptionsPane addOnLoaded onDescriptorLoaded value
MethodName,cancelOnEsc,esc,escape,void CreateOutputDirectoryConfirmationDialogTest
ClassName,TaskIOException,io,input output,
VariableName,MIN_VALUE,min,minimum,int ClearUsageController SelectionTable OverwriteDialogController LenientTaskExecutionDialogController PositiveIntRangeStringValidator ContentPane lower request onShowNewsPanel request onSetActiveModule onHideNewsPanel onSetActiveDashboardItem onLoadDocumentsRequest request
ClassName,RegexValidatorTest,regex,regular expression,testAllowBlank testNegative testPositive victim author Andrea Vacondio;
ClassName,PDDocumentInformation,pd,portable doument,
ClassName,PdfVersionComboTest,pdf,portable document format,sameAsSourceVersion addConstraintRemovesItems removeConstraintRestoresItems sameAsSourceVersionLowerThenConstraint setUp lowestIsSelected reset enableSameAsSource comboHasItem victim MODULE fxThread clearStudio author Andrea Vacondio;
VariableName,g,g,graphic,Node OpenWithDialog initFor
MethodName,maxNumberOfLogRowsChanged,max,maximum,void LogListViewTest
VariableName,s,s,string,String BookmarksLevelComboBoxTest invalidRangeValue
ClassName,RemovePdfVersionConstraintEvent,pdf,portable document format,BasePdfVersionEvent RemovePdfVersionConstraintEvent Event to notify subscribers that some selected option removes a constraint on the output pdf version author Andrea Vacondio;
VariableName,obs,obs,Observable,ObservableValue<? extends Boolean> TooltippedTextFieldTableCell TooltippedTextFieldTableCell
VariableName,json,json,javascript object notation,String PreferencesUsageDataStore getUsages
VariableName,t,t,type,ModuleInputOutputType[] ModuleDescriptor inputTypes ModuleDescriptor
ClassName,SVGPath,svg,scalable vector graphics,
ClassName,IOException,io,input output,
ClassName,PdfVersionFilterTest,pdf,portable document format,add failingRemove keepMaxAsRequired remove failingAdd author Andrea Vacondio;
VariableName,r,r,radio,SizeUnitRadio SplitOptionsPane SplitOptionsPane
ClassName,UrlButtonTest,url,uniform resource locator,GuiTest nullUrl emptyUrl getRootNode eventSent URL clearStudio author Andrea Vacondio;
FieldName,INIT_FX,init,initialize,InitializeAndApplyJavaFxThreadRule PreferencePaneTest InitializeAndApplyJavaFxThreadRule
ClassName,UIServiceConfig,ui,user interface,workspaces recentWorkspaces stage author Andrea Vacondio;
VariableName,cc,cc,clipboard content,ClipboardContent SelectionTable ClipboardContent initDragAndDrop
VariableName,nfe,nfe,number format exception,NumberFormatException ConversionUtils parsePageNumber
VariableName,t,t,item,PdfVersionComboItem PdfVersionCombo setFilteredItems
ClassName,PdfVersionComboItem,pdf,portable document format,DefaultPdfVersionComboItem SameAsSourceComboItem getVersion isHigherOrEqual Default implementations for items to be used as a model for the link PdfVersionCombo author Andrea Vacondio Combo item to let the user select the same PDF version of the selected input document author Andrea Vacondio Item for a link PdfVersionCombo author Andrea Vacondio;
ParameterName,t,t,thread,Thread uncaughtException
ParameterName,c,c,consumer,Consumer<DragEvent> dragConsume onDragDropped onDragOverConsumer
MethodName,pwdSentOnEnterKey,pwd,password,void PasswordFieldPopupTest
ClassName,PDFParser,pdf,portable document format,
ClassName,UrlButton,url,uniform resource locator,Button UrlButton styledUrlButton urlButton Button opening the default browser to the configured url when pressed author Andrea Vacondio factory methods to create an url button with default link Style BUTTON style param text optional button text param url param icon optional icon return Factory method to create an link UrlButton param text optional button text param url param icon optional icon param style optional style classes return;
MethodName,validUTFSpecialChars,utf,unicode transformation format,void BrowsableOutputDirectoryFieldTest
VariableName,SINGLE_PDF,pdf,portable document format,ModuleInputOutputType InputPdfArgumentsLoadRequest RotateModule ExtractModule SplitByBookmarksModule FooterTest AlternateMixModule ModuleConfig SplitModule SplitBySizeModule OpenButtonTest DefaultPriorityTestModule ModuleConfig InputPdfArgumentsLoadRequestTest MergeModule descriptor descriptor button descriptor descriptor descriptor button descriptor inputTypes inputTypes setUp getRootNode requiredInputTyle openButton requiredInputTyle openButton
MethodName,testHtml,html,hyper text markup language,void FileFilterTypeTest
MethodName,assertInfoIsDisplayed,info,information,void SummaryTabTest descriptor listeners
MethodName,testXml,xml,extensible markup language,void FileFilterTypeTest
ClassName,JsonWorkspaceService,json,javascript object notation,WorkspaceService loadWorkspace saveWorkspace LOG Implementation of the workspace service where data is stored and loaded in json format author Andrea Vacondio;
ClassName,XmlUtilsTest,xml,extensible markup language,setUp nullSafeGetStringAttribute doc author Andrea Vacondio;
VariableName,tv,tv,table view,TableView<SelectionTableRowData> SelectionTable initDragAndDrop
VariableName,b,b,builder,SinglePdfSourceMultipleOutputParametersBuilder<? extends AbstractSplitByPageParameters> SplitModule apply apply apply apply builder builder builder builder getBuilder
VariableName,k,k,key,KeyEvent LogStage LogStage
ClassName,BrowsableDirectoryFieldUITest,ui,user interface,GuiTest setGraphic invalidBlank nullGraphicDoesntExplode dragAndDropExistingFile getRootNode dragAndDropExistingDirectory copyPasteNoQuotes validBlank copyPasteInQuotes folder clearStudio author Andrea Vacondio;
VariableName,l,l,listener,ChangeListener<? super String> SummaryTabTest assertInfoIsDisplayed
FieldName,UP_TO_DATE_CSS_CLASS,css,cascading style sheets,String NewsButton
VariableName,c,c,column,TableColumnProvider<?> SelectionTable SelectionTable
ParameterName,eq1,eq,equal,Test that the equals and hashCode implementations respect the general rules being reflexive transitive and symmetric param T param eq equal instance param eq equal instance param eq equal instance param diff not equal instance symmetric transitive reflexive not instance of;T testEqualsAndHashCodes
VariableName,HTML,html,hyper text markup language,FileType FileTypeValidatorTest victim victim existingFileType type allowBlank existingHtml
VariableName,f,f,field,TextField RadioButtonDrivenTextFieldsPaneTest focusedField
MethodName,setPdfProperties,pdf,portable document format,void SummaryTab
FieldName,defaultPrio,prio,priority,DefaultPriorityTestModule QuickbarModuleButtonsProviderTest DefaultPriorityTestModule modules
MethodName,currentTimeMillis,millis,millisecond,long retVal usage setLastSeen lastSeen lastSeen
ClassName,BaseInfoTab,info,information,SummaryTab Tab grid BaseInfoTab createTitleLabel createValueLabel grid Base class for link Tab in the info panel author Andrea Vacondio Tab displaying a summary of the PDF document information author Andrea Vacondio;
VariableName,e,e,event,ActionEvent ClosePane defaultHandler
VariableName,newVal,val,validation,ValidationState PreferenceIntTextField PreferenceIntTextField
ClassName,URI,uri,uniform resource identifier,
MethodName,millis,millis,millisecond,Duration timeline fade transition
ClassName,InputPdfArgumentsLoadRequest,pdf,portable document format,requiredInputTyle pdfs A request to load the given PDFs passed as application arguments author Andrea Vacondio;
MethodName,testTxt,txt,text,void FileFilterTypeTest
MethodName,saveStateEmptyRegexp,regexp,regular expression,void SplitOptionsPaneTest
MethodName,i18n,i,internationalization,String DefaultI18nContext input
MethodName,testDirs,dirs,directories,void FileFilterTypeTest
VariableName,domFactory,dom,document,DocumentBuilderFactory XmlUtilsTest DocumentBuilderFactory builder newInstance setUp
ClassName,PreferenceConfig,config,configuration,fetchPremiumModules logViewRowsNumber startupModuleCombo smartRadio checkForNews playSounds savePwdInWorkspace donationNotification saveWorkspaceOnExit workspace localeCombo workingDirectory checkForUpdates Configuration for the PDFsam preferences components author Andrea Vacondio;
ParameterName,r,r,request,SetActiveModuleRequest onSetCurrentModuleRequest r
ParameterName,p,p,path,Path test folder toPath newFile
MethodName,runAsync,async,asynchrony,CompletableFuture<Void> future
MethodName,invalidPdf,pdf,portable document format,void SAMBoxPdfLoadServiceTest
VariableName,t,t,toggle,Toggle SplitOptionsPane restoreStateFrom
VariableName,tmpFile,tmp,temporary,File BulkRotateTask parameters getOutput createTemporaryBuffer execute
VariableName,evt,evt,event,ActionEvent TooltippedTextFieldTableCell TooltippedTextFieldTableCell
ClassName,Pos,pos,position,
VariableName,s,s,size,SizeUnitRadio SplitOptionsPane saveStateTo
ParameterName,eq3,eq,equal,Test that the equals and hashCode implementations respect the general rules being reflexive transitive and symmetric param T param eq equal instance param eq equal instance param eq equal instance param diff not equal instance;T testEqualsAndHashCodes
ClassName,SinglePdfSourceTaskParametersBuilder<P>,pdf,portable document format,SinglePdfSourceMultipleOutputParametersBuilder Abstract builder for link SinglePdfSourceMultipleOutputParameters author Andrea Vacondio param P type of the parameters the builder builds;
MethodName,inc,inc,increment,ModuleUsage ModuleUsage victim usages
VariableName,ctx,ctx,context,I18nContext PrefixPane DefaultI18nContext getInstance helpIcon content PrefixPane
VariableName,newVal,val,value,ValidationState PreferenceConfig logViewRowsNumber
MethodName,cancelOnNotEmptyDir,dir,directory,void OverwriteDialogControllerUITest
ClassName,BasePdfVersionEventTest,pdf,portable document format,nullArg notNullArg author Andrea Vacondio;
ClassName,PremiumServiceConfig,config,configuration,news author Andrea Vacondio;
MethodName,PdfVersionConstrainedCheckBox,pdf,portable document format,PdfVersionConstrainedCheckBox ownerModule constraint
ParameterName,arg,arg,argument,throws an link IllegalArgumentException if the input argument is blank param arg param errorMessage;String require condition requireNotBlank path shortName okSoundURI name url errorSoundURI regex message notificationId ownerModule moduleId message tooltipMessage
VariableName,a,a,action,ActionEvent LenientExecutionConfirmationDialogTest getRootNode
VariableName,e,e,exception,IllegalArgumentException PremiumModule setProduct
ClassName,DefaultPdfVersionComboItem,pdf,portable document format,PdfVersionComboItem DefaultPdfVersionComboItem isHigherOrEqual equals hashCode getVersion toString version Default implementations for items to be used as a model for the link PdfVersionCombo author Andrea Vacondio;
VariableName,params,params,parameters,MergeParameters MergeParametersBuilderTest victim build build
VariableName,l,l,loader,PdfLoader<PDDocument> SAMBoxPdfLoadService SAMBoxPdfLoadService
FieldName,highPrio,prio,priority,HighPriorityTestModule QuickbarModuleButtonsProviderTest HighPriorityTestModule modules
VariableName,params,params,parameters,AbstractParameters TaskExecutionControllerTest AbstractParameters mock request event onEventTaskEventBroadcaster
VariableName,newVal,val,value,Boolean PreferenceCheckBox setBooleanPreference value PreferenceCheckBox
VariableName,dir,dir,directory,File OpenButtonTest output temp newFolder listener openDirectoryClick
VariableName,c,c,check,CheckBox PdfDestinationPane resetView
